"Job_ID","Pipeline_ID","Scan_Type","Severity","Vulnerability_Count","Arrival_Time_Min","Service_Time_Min","Risk_Score","Developer_Experience","Code_Change_Size","Severity_Score","Vulnerability_Normalized","Risk_Normalized","Waiting_Factor","GatekeeperX_Priority_Score","Priority_Class","Security_Decision","Queue_Position"
854,"PL-0255","SCA","Low",1,2138.71,5.59,27.05,"Junior","Small",25,6.25,27.05,85.2462871583109,27.79,"P4 - Low","PASS",799
855,"PL-0165","SAST","Low",3,2139.12,3.19,37.35,"Senior","Small",25,18.75,37.35,85.2626292419665,32.86,"P4 - Low","PASS",750
856,"PL-0219","Container","Medium",5,2142.23,4.77,50.37,"Intermediate","Medium",50,31.25,50.37,85.3865899253047,49.88,"P3 - Medium","PASS WITH MONITORING",419
857,"PL-0283","DAST","Medium",3,2144.3,5.59,57.81,"Junior","Medium",50,18.75,57.81,85.4690975183948,49.25,"P3 - Medium","PASS WITH MONITORING",430
858,"PL-0177","SAST","Medium",3,2147.05,3.61,56.62,"Junior","Medium",50,18.75,56.62,85.5787090551087,48.96,"P3 - Medium","PASS WITH MONITORING",439
859,"PL-0145","IaC","High",3,2149.48,4.43,77.34,"Junior","Medium",75,18.75,77.34,85.6755657948231,65.4,"P2 - High","WAIT / PRIORITIZE",243
860,"PL-0062","SCA","Medium",7,2150.04,2.91,49.84,"Intermediate","Large",50,43.75,49.84,85.6978866895722,52.28,"P3 - Medium","PASS WITH MONITORING",379
861,"PL-0119","SCA","Critical",7,2150.81,3.67,100,"Intermediate","Small",100,43.75,100,85.728577919852,87.32,"P1 - Critical","BLOCK",42
862,"PL-0026","IaC","High",7,2156.97,4.63,83.23,"Intermediate","Small",75,43.75,83.23,85.9741077620911,71.9,"P2 - High","WAIT / PRIORITIZE",132
863,"PL-0249","Container","Medium",1,2160.84,5.84,47.17,"Junior","Medium",50,6.25,47.17,86.1283610883031,44.16,"P3 - Medium","PASS WITH MONITORING",577
864,"PL-0283","SCA","Low",1,2161.45,2.53,21.47,"Intermediate","Small",25,6.25,21.47,86.1526749200832,26.48,"P4 - Low","PASS",821
865,"PL-0082","Container","Medium",2,2162.14,4.78,47.71,"Junior","Small",50,12.5,47.71,86.1801774511133,45.55,"P3 - Medium","PASS WITH MONITORING",534
866,"PL-0131","SAST","Medium",2,2169.59,4.77,53.1,"Junior","Small",50,12.5,53.1,86.4771250687563,46.92,"P3 - Medium","PASS WITH MONITORING",488
867,"PL-0213","IaC","High",6,2169.77,3.22,66,"Senior","Medium",75,37.5,66,86.4842996420685,66.4,"P2 - High","PASS WITH MONITORING",223
868,"PL-0161","Container","High",6,2170.71,4.16,73.41,"Intermediate","Medium",75,37.5,73.41,86.5217668582544,68.25,"P2 - High","WAIT / PRIORITIZE",190
869,"PL-0011","DAST","Critical",5,2171.39,6.52,100,"Intermediate","Medium",100,31.25,100,86.5488708018781,84.9,"P1 - Critical","BLOCK",59
870,"PL-0013","IaC","Medium",3,2171.97,2.61,46.08,"Intermediate","Medium",50,18.75,46.08,86.5719888714396,46.43,"P3 - Medium","PASS WITH MONITORING",500
871,"PL-0109","SCA","Low",3,2174.22,3.02,18.81,"Junior","Small",25,18.75,18.81,86.6616710378419,28.37,"P4 - Low","PASS",787
872,"PL-0232","SAST","Medium",4,2177.69,3.29,56.37,"Junior","Medium",50,25,56.37,86.7999808678045,50.27,"P3 - Medium","PASS WITH MONITORING",410
873,"PL-0036","SCA","Medium",4,2178.25,3.2,53.16,"Intermediate","Large",50,25,53.16,86.8223017625535,49.47,"P3 - Medium","PASS WITH MONITORING",425
874,"PL-0014","SCA","Low",2,2181.96,2.47,11.78,"Senior","Medium",25,12.5,11.78,86.9701776902657,25.39,"P4 - Low","PASS",846
875,"PL-0069","Container","High",4,2182,6.33,78.86,"Intermediate","Large",75,25,78.86,86.9717720398906,67.16,"P2 - High","WAIT / PRIORITIZE",206
876,"PL-0185","Container","Medium",5,2184.69,5.11,49.74,"Senior","Medium",50,31.25,49.74,87.0789920521671,49.89,"P3 - Medium","PASS WITH MONITORING",418
877,"PL-0084","SAST","Low",3,2185.76,5.47,19.17,"Junior","Large",25,18.75,19.17,87.121640904634,28.5,"P4 - Low","PASS",785
878,"PL-0243","IaC","Critical",5,2186.48,5,100,"Intermediate","Medium",100,31.25,100,87.1503391978827,84.97,"P1 - Critical","BLOCK",58
879,"PL-0215","SAST","High",5,2187.4,3.58,90.09,"Intermediate","Medium",75,31.25,90.09,87.1870092392561,71.24,"P2 - High","WAIT / PRIORITIZE",140
880,"PL-0275","SAST","Medium",13,2191.79,3.49,58.85,"Intermediate","Large",50,81.25,58.85,87.361989110592,62.2,"P2 - High","PASS WITH MONITORING",290
881,"PL-0175","SCA","High",7,2194.52,3.11,65.79,"Junior","Medium",75,43.75,65.79,87.4708034724935,67.69,"P2 - High","PASS WITH MONITORING",198
882,"PL-0249","IaC","Low",2,2195,3.68,12.79,"Junior","Large",25,12.5,12.79,87.4899356679926,25.7,"P4 - Low","PASS",839
883,"PL-0102","Container","Medium",4,2196.6,5.71,56.22,"Intermediate","Medium",50,25,56.22,87.5537096529898,50.31,"P3 - Medium","PASS WITH MONITORING",407
884,"PL-0103","SCA","Low",1,2196.73,3.67,14.96,"Intermediate","Medium",25,6.25,14.96,87.5588912892708,25,"P4 - Low","PASS",854
885,"PL-0042","Container","High",6,2198.04,5.51,93.54,"Intermediate","Medium",75,37.5,93.54,87.6111062394872,73.4,"P2 - High","WAIT / PRIORITIZE",124
886,"PL-0291","SAST","Critical",7,2202.41,5.31,100,"Senior","Medium",100,43.75,100,87.7852889360108,87.53,"P1 - Critical","BLOCK",37
887,"PL-0088","SCA","Medium",2,2204.23,2.86,40.01,"Junior","Large",50,12.5,40.01,87.857831843945,43.79,"P3 - Medium","PASS WITH MONITORING",589
888,"PL-0057","SAST","Medium",5,2204.56,4.58,54.84,"Junior","Small",50,31.25,54.84,87.8709852283507,51.25,"P3 - Medium","PASS WITH MONITORING",392
889,"PL-0049","SAST","Low",1,2206.27,3.77,6.94,"Senior","Small",25,6.25,6.94,87.9391436748164,23.03,"P4 - Low","PASS",900
890,"PL-0081","SCA","High",7,2207.37,4.78,78.47,"Junior","Medium",75,43.75,78.47,87.982988289502,70.92,"P2 - High","WAIT / PRIORITIZE",144
891,"PL-0138","Container","Medium",1,2208.99,4.92,45.48,"Senior","Medium",50,6.25,45.48,88.0475594493116,43.92,"P3 - Medium","PASS WITH MONITORING",587
892,"PL-0106","SCA","Low",1,2209.44,2.3,24.11,"Junior","Small",25,6.25,24.11,88.0654958825921,27.33,"P4 - Low","PASS",809
893,"PL-0192","Container","Low",1,2214.81,7.28,25.28,"Senior","Small",25,6.25,25.28,88.2795373197388,27.65,"P4 - Low","PASS",802
894,"PL-0141","SCA","Medium",1,2216.74,1.95,46.74,"Intermediate","Small",50,6.25,46.74,88.3564646891417,44.27,"P3 - Medium","PASS WITH MONITORING",569
895,"PL-0091","IaC","Critical",6,2219.42,4.27,95.38,"Junior","Small",100,37.5,95.38,88.4632861140119,85.19,"P1 - Critical","BLOCK",56
896,"PL-0116","DAST","Low",2,2226.42,5.13,29.89,"Junior","Large",25,12.5,29.89,88.7422972983746,30.1,"P4 - Low","PASS",766
897,"PL-0165","SAST","Low",4,2228.64,4.52,19.78,"Intermediate","Medium",25,25,19.78,88.8307837025581,30.08,"P4 - Low","PASS",767
898,"PL-0121","Container","Medium",6,2232.93,6.34,56.26,"Intermediate","Small",50,37.5,56.26,89.0017776998318,52.97,"P3 - Medium","PASS WITH MONITORING",368
899,"PL-0137","SAST","Critical",6,2235.46,5.25,95.79,"Junior","Medium",100,37.5,95.79,89.1026203136086,85.36,"P1 - Critical","BLOCK",55
900,"PL-0141","SCA","Medium",4,2235.58,1.85,50.27,"Junior","Medium",50,25,50.27,89.1074033624834,48.98,"P3 - Medium","PASS WITH MONITORING",438
901,"PL-0001","Container","Medium",1,2239.72,5.8,38.05,"Junior","Medium",50,6.25,38.05,89.2724185486635,42.19,"P3 - Medium","PASS",633
902,"PL-0038","SAST","Medium",6,2239.88,6.18,45.64,"Senior","Medium",50,37.5,45.64,89.2787959471633,50.34,"P3 - Medium","PASS WITH MONITORING",406
903,"PL-0211","SAST","Medium",2,2241.81,3.58,52.86,"Intermediate","Large",50,12.5,52.86,89.3557233165661,47.15,"P3 - Medium","PASS WITH MONITORING",485
904,"PL-0109","SAST","Low",2,2243.8,2.9,32.13,"Intermediate","Small",25,12.5,32.13,89.4350422104063,30.73,"P4 - Low","PASS",757
905,"PL-0275","IaC","Medium",5,2246.6,2.95,63.01,"Junior","Small",50,31.25,63.01,89.5466466841514,53.46,"P3 - Medium","PASS WITH MONITORING",363
906,"PL-0037","SAST","Medium",5,2252.97,3.26,53.12,"Intermediate","Small",50,31.25,53.12,89.8005468619213,51.01,"P3 - Medium","PASS WITH MONITORING",394
907,"PL-0063","IaC","High",7,2257.18,4.79,88.95,"Intermediate","Small",75,43.75,88.95,89.9683521599451,73.73,"P2 - High","WAIT / PRIORITIZE",123
908,"PL-0283","Container","Critical",13,2257.28,7.01,100,"Intermediate","Medium",100,81.25,100,89.9723380340075,95.25,"P1 - Critical","BLOCK",3
909,"PL-0022","Container","Medium",2,2263.59,3.04,39.74,"Intermediate","Medium",50,12.5,39.74,90.2238466873401,43.96,"P3 - Medium","PASS",584
910,"PL-0077","Container","Medium",2,2266.19,6.23,40.75,"Junior","Large",50,12.5,40.75,90.3274794129605,44.22,"P3 - Medium","PASS WITH MONITORING",574
911,"PL-0014","SAST","High",5,2267.34,4.79,84.74,"Senior","Medium",75,31.25,84.74,90.3733169646772,70.22,"P2 - High","WAIT / PRIORITIZE",155
912,"PL-0110","IaC","Medium",2,2269.15,2.81,48.83,"Junior","Medium",50,12.5,48.83,90.4454612852052,46.25,"P3 - Medium","PASS WITH MONITORING",508
913,"PL-0054","Container","High",6,2273.43,6.84,75.33,"Senior","Small",75,37.5,75.33,90.6160566950727,69.14,"P2 - High","WAIT / PRIORITIZE",175
914,"PL-0052","Container","Low",2,2275.08,5.28,18.26,"Intermediate","Small",25,12.5,18.26,90.681823617101,27.38,"P4 - Low","PASS",807
915,"PL-0300","Container","Medium",3,2280.13,3.97,36.75,"Senior","Large",50,18.75,36.75,90.8831102572483,44.53,"P3 - Medium","PASS",560
916,"PL-0148","DAST","Medium",4,2280.53,5.67,47.84,"Junior","Medium",50,25,47.84,90.8990537534976,48.55,"P3 - Medium","PASS WITH MONITORING",457
917,"PL-0008","DAST","Low",2,2297.66,5.71,20.43,"Intermediate","Small",25,12.5,20.43,91.5818339803735,28.02,"P4 - Low","PASS",797
918,"PL-0235","Container","Low",1,2299.04,4.26,16.39,"Intermediate","Small",25,6.25,16.39,91.6368390424336,25.76,"P4 - Low","PASS",838
919,"PL-0130","SCA","Critical",10,2299.52,2.57,100,"Senior","Medium",100,62.5,100,91.6559712379328,91.67,"P1 - Critical","BLOCK",12
920,"PL-0142","SAST","Critical",9,2300.12,4.07,100,"Senior","Small",100,56.25,100,91.6798864823067,90.42,"P1 - Critical","BLOCK",17
921,"PL-0202","SCA","Medium",4,2303.95,2.31,46.69,"Intermediate","Small",50,25,46.69,91.8325454588937,48.36,"P3 - Medium","PASS WITH MONITORING",461
922,"PL-0181","Container","Critical",4,2305.45,5.41,100,"Intermediate","Large",100,25,100,91.8923335698285,84.19,"P1 - Critical","BLOCK",65
923,"PL-0234","Container","Medium",5,2306.51,5.61,46.01,"Junior","Large",50,31.25,46.01,91.9345838348892,49.45,"P3 - Medium","PASS WITH MONITORING",426
924,"PL-0253","Container","High",3,2306.93,4.84,71.17,"Junior","Small",75,18.75,71.17,91.9513245059509,64.49,"P2 - High","WAIT / PRIORITIZE",262
925,"PL-0192","DAST","Low",3,2307.02,6.91,24.24,"Intermediate","Medium",25,18.75,24.24,91.954911792607,30.26,"P4 - Low","PASS",762
926,"PL-0094","SAST","Medium",8,2308.87,4.41,54.2,"Senior","Medium",50,50,54.2,92.02865046276,55.25,"P3 - Medium","PASS WITH MONITORING",352
927,"PL-0202","SCA","High",4,2310.1,3.95,64,"Intermediate","Small",75,25,64,92.0776767137265,63.96,"P2 - High","PASS WITH MONITORING",269
928,"PL-0047","SCA","Medium",6,2310.82,3.98,49.81,"Intermediate","Large",50,37.5,49.81,92.1063750069753,51.66,"P3 - Medium","PASS WITH MONITORING",387
929,"PL-0012","SCA","Critical",7,2314.61,4.5,100,"Junior","Small",100,43.75,100,92.2574396339373,87.98,"P1 - Critical","BLOCK",30
930,"PL-0018","IaC","Medium",2,2317.07,3.97,51.25,"Senior","Small",50,12.5,51.25,92.3554921358705,47.05,"P3 - Medium","PASS WITH MONITORING",486
931,"PL-0043","DAST","Medium",4,2317.75,5.93,46.79,"Junior","Medium",50,25,46.79,92.3825960794943,48.44,"P3 - Medium","PASS WITH MONITORING",459
932,"PL-0125","SAST","Medium",8,2318.71,3.97,46.76,"Intermediate","Small",50,50,46.76,92.4208604704926,53.43,"P3 - Medium","PASS WITH MONITORING",364
933,"PL-0041","SCA","Medium",1,2321.13,2.93,44.14,"Intermediate","Medium",50,6.25,44.14,92.5173186228008,44.04,"P3 - Medium","PASS WITH MONITORING",581
934,"PL-0264","IaC","Medium",3,2323.02,2.95,43.85,"Junior","Small",50,18.75,43.85,92.5926516425787,46.47,"P3 - Medium","PASS WITH MONITORING",498
935,"PL-0227","SAST","Low",1,2330.36,4.5,28.76,"Junior","Medium",25,6.25,28.76,92.8852147987532,28.98,"P4 - Low","PASS",780
936,"PL-0010","SCA","Low",3,2330.97,3.66,15.38,"Intermediate","Large",25,18.75,15.38,92.9095286305334,28.14,"P4 - Low","PASS",794
937,"PL-0203","SAST","Critical",7,2331.82,6.14,97.22,"Junior","Medium",100,43.75,97.22,92.9434085600631,87.35,"P1 - Critical","BLOCK",41
938,"PL-0106","IaC","Critical",12,2334.63,4.84,100,"Intermediate","Small",100,75,100,93.0554116212144,94.31,"P1 - Critical","BLOCK",5
939,"PL-0176","DAST","Medium",2,2335.35,5.57,57.01,"Junior","Medium",50,12.5,57.01,93.0841099144631,48.56,"P3 - Medium","PASS WITH MONITORING",456
940,"PL-0148","SAST","Medium",7,2336.73,4.72,64.33,"Junior","Small",50,43.75,64.33,93.1391149765232,56.65,"P3 - Medium","PASS WITH MONITORING",345
941,"PL-0223","Container","Low",4,2336.93,5.2,25.77,"Senior","Medium",25,25,25.77,93.1470867246478,32.01,"P4 - Low","PASS",752
942,"PL-0089","SCA","Medium",7,2345.79,3,60.73,"Senior","Small",50,43.75,60.73,93.5002351665697,55.78,"P3 - Medium","PASS WITH MONITORING",349
943,"PL-0202","Container","Low",4,2349.04,4.3,28.69,"Senior","Large",25,25,28.69,93.6297760735952,32.79,"P4 - Low","PASS",751
944,"PL-0118","Container","Medium",3,2350.9,4.55,51.29,"Junior","Small",50,18.75,51.29,93.7039133311544,48.44,"P3 - Medium","PASS WITH MONITORING",460
945,"PL-0115","IaC","High",5,2355.72,2.94,81.12,"Intermediate","Small",75,31.25,81.12,93.8960324609584,69.67,"P2 - High","WAIT / PRIORITIZE",164
946,"PL-0032","SCA","Low",1,2356.97,3.35,28.79,"Intermediate","Medium",25,6.25,28.79,93.9458558867374,29.09,"P4 - Low","PASS",777
947,"PL-0100","IaC","High",7,2357.24,4.14,74.95,"Junior","Medium",75,43.75,74.95,93.9566177467057,70.63,"P2 - High","WAIT / PRIORITIZE",147
948,"PL-0048","DAST","High",9,2366.15,6.59,86.78,"Junior","Small",75,56.25,86.78,94.3117591256587,76.13,"P2 - High","WAIT / PRIORITIZE",115
949,"PL-0079","DAST","Medium",2,2368.28,5.86,36.96,"Junior","Medium",50,12.5,36.96,94.3966582431862,43.68,"P3 - Medium","PASS",592
950,"PL-0215","SCA","Medium",4,2368.48,3.71,47.03,"Junior","Small",50,25,47.03,94.4046299913108,48.7,"P3 - Medium","PASS WITH MONITORING",448
951,"PL-0011","SAST","Medium",3,2373.54,2.87,51.67,"Junior","Small",50,18.75,51.67,94.6063152188643,48.63,"P3 - Medium","PASS WITH MONITORING",451
952,"PL-0234","IaC","High",4,2378.86,4.79,61.93,"Senior","Small",75,25,61.93,94.8183637189799,63.71,"P2 - High","PASS WITH MONITORING",273
953,"PL-0226","SCA","Medium",3,2386.54,3.1,51.29,"Junior","Small",50,18.75,51.29,95.1244788469663,48.58,"P3 - Medium","PASS WITH MONITORING",455
954,"PL-0019","Container","High",4,2390.23,6.04,73.41,"Junior","Large",75,25,73.41,95.2715575998661,66.63,"P2 - High","WAIT / PRIORITIZE",218
955,"PL-0063","SAST","Critical",10,2390.97,5.77,91.67,"Senior","Medium",100,62.5,91.67,95.3010530679273,89.95,"P1 - Critical","BLOCK",20
956,"PL-0107","DAST","Medium",7,2391.27,6.67,57.51,"Senior","Small",50,43.75,57.51,95.3130106901142,55.16,"P3 - Medium","PASS WITH MONITORING",354
957,"PL-0127","DAST","Critical",8,2393.39,6.84,92.8,"Junior","Medium",100,50,92.8,95.3975112202355,87.74,"P1 - Critical","BLOCK",33
958,"PL-0235","SAST","Medium",5,2394.65,4.15,57.21,"Intermediate","Small",50,31.25,57.21,95.4477332334207,52.6,"P3 - Medium","PASS WITH MONITORING",374
959,"PL-0298","SAST","High",6,2395.89,4.36,75.61,"Junior","Small",75,37.5,75.61,95.4971580717935,69.7,"P2 - High","WAIT / PRIORITIZE",163
960,"PL-0192","SAST","Medium",7,2396.48,5.96,47.62,"Junior","Small",50,43.75,47.62,95.5206747287613,52.71,"P3 - Medium","PASS WITH MONITORING",372
961,"PL-0109","SAST","Low",1,2400.82,2.33,22.3,"Intermediate","Medium",25,6.25,22.3,95.6936616630661,27.64,"P4 - Low","PASS",803
962,"PL-0017","DAST","Medium",3,2403.57,7.03,53.45,"Senior","Small",50,18.75,53.45,95.80327319978,49.19,"P3 - Medium","PASS WITH MONITORING",433
963,"PL-0055","SCA","Medium",4,2404.83,2.69,59.53,"Intermediate","Small",50,25,59.53,95.8534952129652,51.97,"P3 - Medium","PASS WITH MONITORING",383
964,"PL-0110","Container","Medium",4,2407.39,4.97,52.47,"Intermediate","Large",50,25,52.47,95.9555335889607,50.21,"P3 - Medium","PASS WITH MONITORING",413
965,"PL-0248","SCA","Low",2,2408.18,2.01,17.77,"Junior","Small",25,12.5,17.77,95.9870219940531,27.79,"P4 - Low","PASS",800
966,"PL-0092","SCA","Medium",2,2408.51,4.08,38.73,"Junior","Medium",50,12.5,38.73,96.0001753784587,44.28,"P3 - Medium","PASS",568
967,"PL-0150","DAST","High",8,2414.63,7.39,100,"Junior","Small",75,50,100,96.2441108710729,78.37,"P2 - High","WAIT / PRIORITIZE",105
968,"PL-0250","SCA","High",6,2417.06,3.62,78.05,"Junior","Small",75,37.5,78.05,96.3409676107874,70.4,"P2 - High","WAIT / PRIORITIZE",151
969,"PL-0191","SCA","High",5,2417.24,2.55,69.6,"Intermediate","Small",75,31.25,69.6,96.3481421840995,67.03,"P2 - High","PASS WITH MONITORING",210
970,"PL-0069","DAST","Low",1,2418.01,6.24,27.38,"Intermediate","Medium",25,6.25,27.38,96.3788334143794,28.98,"P4 - Low","PASS",781
971,"PL-0216","IaC","High",6,2418.55,4.23,82.95,"Junior","Small",75,37.5,82.95,96.400357134316,71.63,"P2 - High","WAIT / PRIORITIZE",134
972,"PL-0204","SCA","Low",2,2420.25,3.02,19.77,"Senior","Medium",25,12.5,19.77,96.4681169933755,28.34,"P4 - Low","PASS",788
973,"PL-0282","Container","Medium",5,2423.15,4.71,57.06,"Intermediate","Small",50,31.25,57.06,96.5837073411828,52.67,"P3 - Medium","PASS WITH MONITORING",373
974,"PL-0151","Container","Critical",8,2425.85,5.66,93.6,"Intermediate","Medium",100,50,93.6,96.6913259408656,88.07,"P1 - Critical","BLOCK",29
975,"PL-0109","SAST","Low",1,2425.91,3.64,24.18,"Junior","Medium",25,6.25,24.18,96.693717465303,28.21,"P4 - Low","PASS",792
976,"PL-0297","SAST","High",10,2430.91,4.29,82.16,"Intermediate","Small",75,62.5,82.16,96.8930111684191,76.48,"P2 - High","WAIT / PRIORITIZE",113
977,"PL-0012","SAST","Low",1,2435.75,3.69,26.69,"Intermediate","Small",25,6.25,26.69,97.0859274730356,28.88,"P4 - Low","PASS",783
978,"PL-0146","IaC","Medium",4,2440.29,3.81,52.05,"Intermediate","Small",50,25,52.05,97.266886155465,50.24,"P3 - Medium","PASS WITH MONITORING",412
979,"PL-0007","SCA","Medium",5,2443.11,2.69,55.66,"Intermediate","Medium",50,31.25,55.66,97.3792878040225,52.4,"P3 - Medium","PASS WITH MONITORING",378
980,"PL-0272","DAST","Low",1,2444.65,6.34,21.4,"Senior","Medium",25,6.25,21.4,97.4406702645823,27.59,"P4 - Low","PASS",804
981,"PL-0006","SAST","Medium",6,2453.5,4.75,52.5,"Junior","Medium",50,37.5,52.5,97.7934201190979,52.9,"P3 - Medium","PASS WITH MONITORING",369
982,"PL-0147","DAST","Low",1,2453.85,5.13,10.88,"Intermediate","Medium",25,6.25,10.88,97.807370678316,25,"P4 - Low","PASS",855
983,"PL-0242","SCA","Low",2,2454.37,3.33,27.52,"Junior","Medium",25,12.5,27.52,97.8280972234401,30.41,"P4 - Low","PASS",761
984,"PL-0280","SAST","Critical",7,2455.49,3.51,100,"Junior","Small",100,43.75,100,97.8727390129381,88.54,"P1 - Critical","BLOCK",25
985,"PL-0277","Container","Medium",6,2455.79,6.11,67.77,"Junior","Medium",50,37.5,67.77,97.8846966351251,56.73,"P3 - Medium","PASS WITH MONITORING",344
986,"PL-0175","SCA","Low",1,2462.97,3.85,30.38,"Junior","Medium",25,6.25,30.38,98.1708823927999,29.91,"P4 - Low","PASS",771
987,"PL-0284","SAST","High",8,2464.4,3.69,98.12,"Junior","Small",75,50,98.12,98.2278803918911,78.1,"P2 - High","WAIT / PRIORITIZE",107
988,"PL-0050","SCA","Critical",11,2464.94,3.67,100,"Intermediate","Medium",100,68.75,100,98.2494041118277,93.57,"P1 - Critical","BLOCK",7
989,"PL-0126","SAST","Medium",7,2475.63,5.05,56.37,"Senior","Small",50,43.75,56.37,98.67549404909,55.21,"P3 - Medium","PASS WITH MONITORING",353
990,"PL-0006","SAST","Low",2,2483.62,3.56,26.24,"Junior","Small",25,12.5,26.24,98.9939653866696,30.21,"P4 - Low","PASS",763
991,"PL-0164","IaC","Medium",4,2491.01,3.29,64.67,"Intermediate","Small",50,25,64.67,99.2885214798753,53.6,"P3 - Medium","PASS WITH MONITORING",361
992,"PL-0021","DAST","Medium",3,2492.61,6.16,51.04,"Junior","Small",50,18.75,51.04,99.3522954648725,48.95,"P3 - Medium","PASS WITH MONITORING",440
993,"PL-0189","IaC","Medium",6,2495.54,4.44,43.3,"Intermediate","Medium",50,37.5,43.3,99.4690815748986,50.77,"P3 - Medium","PASS WITH MONITORING",397
994,"PL-0001","IaC","Medium",4,2496.67,3.19,52.17,"Junior","Small",50,25,52.17,99.5141219518028,50.49,"P3 - Medium","PASS WITH MONITORING",401
995,"PL-0257","IaC","Medium",2,2502.47,2,45.85,"Intermediate","Medium",50,12.5,45.85,99.7453026474175,46.44,"P3 - Medium","PASS WITH MONITORING",499
996,"PL-0015","SCA","Critical",8,2503.12,4.39,100,"Intermediate","Small",100,50,100,99.7712108288226,89.98,"P1 - Critical","BLOCK",19
997,"PL-0218","DAST","Medium",2,2503.2,6.45,54.6,"Intermediate","Small",50,12.5,54.6,99.7743995280725,48.63,"P3 - Medium","PASS WITH MONITORING",452
998,"PL-0155","SCA","Low",2,2504.79,3.3,20.06,"Senior","Medium",25,12.5,20.06,99.8377749256635,28.75,"P4 - Low","PASS",784
999,"PL-0121","SCA","Medium",8,2505.23,3.1,61.18,"Senior","Small",50,50,61.18,99.8553127715377,57.78,"P3 - Medium","PASS WITH MONITORING",338
1000,"PL-0033","IaC","Medium",3,2508.86,3.98,56.69,"Senior","Medium",50,18.75,56.69,100,50.42,"P3 - Medium","PASS WITH MONITORING",402
